Street1,Street2,Borough,Lat,Lon,Nodes
East 135th Street,Madison Avenue Bridge,Manhattan,40.812096,-73.935993,7541804760/42437929/7541804762
East 135th Street,Rider Avenue,Bronx,40.810233,-73.930095,42747174
East 135th Street,Saint Ann's Avenue,Bronx,40.804901,-73.918813,42747190
East 135th Street,3rd Avenue Bridge,Bronx,40.809326,-73.929498,567820429
East 135th Street,Walnut Avenue,Bronx,40.801054,-73.910251,42747216
East 135th Street,West 135th Street,Manhattan,40.812756,-73.937641,7541804761
East 135th Street,Willis Avenue,Bronx,40.807176,-73.924244,42725346
East 135th Street,Willis Avenue Bridge,Bronx,40.807176,-73.924244,42725346
East 135th Street,Willow Avenue,Bronx,40.802315,-73.912755,42747208
East 136th Street,Lincoln Avenue,Bronx,40.809635,-73.928142,7553907592
East 136th Street,Locust Avenue,Bronx,40.800946,-73.908492,42719492
East 136th Street,Rider Avenue,Bronx,40.810512,-73.929733,42719470
East 136th Street,Walnut Avenue,Bronx,40.801627,-73.909672,42719489
East 136th Street,Willis Avenue,Bronx,40.807803,-73.923808,42719455
East 136th Street,Willow Avenue,Bronx,40.802939,-73.912298,42719483
East 137th Street,Rider Avenue,Bronx,40.811147,-73.928907,42737608
East 137th Street,Saint Ann's Avenue,Bronx,40.806116,-73.917964,42737714
East 137th Street,Walnut Avenue,Bronx,40.802201,-73.909096,42737596
East 137th Street,Willis Avenue,Bronx,40.808434,-73.923351,42737705
East 137th Street,Willow Avenue,Bronx,40.803565,-73.911847,42737587
East 138th Street,Exterior Street,Bronx,40.813745,-73.931391,2482581651/5214547516/2482581646/5214547511
East 138th Street,Gerard Avenue,Bronx,40.81362,-73.931018,5214547508/5214547509/42760015
East 138th Street,Grand Concourse,Bronx,40.813201,-73.93022,5214547513/42741467/529280909
East 138th Street,Harlem River Drive,Manhattan,40.814049,-73.934845,589927965
East 138th Street,Jackson Avenue,Bronx,40.804844,-73.912795,42764615
East 138th Street,Locust Avenue,Bronx,40.802128,-73.907309,42770121
East 138th Street,Madison Avenue,Manhattan,40.814049,-73.934845,589927965
East 138th Street,Morris Avenue,Bronx,40.811092,-73.927289,4207700494
East 138th Street,Park Avenue,Bronx,40.81257,-73.929263,42779702
East 138th Street,Rider Avenue,Bronx,40.81173,-73.928134,7553826299
East 138th Street,Saint Ann's Avenue,Bronx,40.806823,-73.917479,42763139
East 138th Street,3rd Avenue,Bronx,40.810971,-73.927139,3638058983
East 138th Street,Walnut Avenue,Bronx,40.802807,-73.908489,42775297
East 138th Street,Walton Avenue,Bronx,40.813411,-73.930545,42733678
East 138th Street,West 138th Street,Manhattan,40.814725,-73.936214,7732243573/5378686574
East 138th Street,Willis Avenue,Bronx,40.809103,-73.922868,42761233
East 138th Street,Willow Avenue,Bronx,40.804223,-73.911358,42750288
East 139th Street,Jackson Avenue,Bronx,40.805566,-73.912404,42764618
East 139th Street,Locust Avenue,Bronx,40.802805,-73.906628,42765797
East 139th Street,Morris Avenue,Bronx,40.811709,-73.926696,7554858681/7554858679
East 139th Street,Rider Avenue,Bronx,40.812286,-73.927453,7554858682
East 139th Street,Saint Ann's Avenue,Bronx,40.807506,-73.917015,42763143
East 139th Street,3rd Avenue,Bronx,40.811498,-73.926397,2826997295
East 139th Street,Walnut Avenue,Bronx,40.803487,-73.907804,42765793
East 139th Street,Willis Avenue,Bronx,40.809776,-73.922384,42761235
East 13th Street,Elm Avenue,Brooklyn,40.617215,-73.961781,42506109
East 13th Street,Gravesend Neck Road,Brooklyn,40.594439,-73.957462,42506083
East 13th Street,Kings Highway,Brooklyn,40.60803,-73.960037,42471006
East 13th Street,Locust Avenue,Brooklyn,40.618618,-73.962043,42506112
East 13th Street,Quentin Road,Brooklyn,40.60803,-73.960037,42471006
East 13th Street,Shore Parkway,Brooklyn,40.585217,-73.955716,42480640/42461334
East 13th Street,University Place,Manhattan,40.734529,-73.992255,42436935
East 13th Street,West 13th Street,Manhattan,40.735313,-73.994118,42429373
East 140th Street,Exterior Street,Bronx,40.815331,-73.930611,42728921
East 140th Street,Gerard Avenue,Bronx,40.815331,-73.930611,42728921
East 140th Street,Grand Concourse,Bronx,40.814888,-73.928861,2408974720/42741445
East 140th Street,Jackson Avenue,Bronx,40.806247,-73.912052,42764622
East 140th Street,Locust Avenue,Bronx,40.80337,-73.906058,42770128
East 140th Street,Morris Avenue,Bronx,40.812972,-73.925803,42735676
East 140th Street,Park Avenue,Bronx,40.813974,-73.928185,42777926
East 140th Street,Rider Avenue,Bronx,40.813344,-73.926722,42775133
East 140th Street,Saint Ann's Avenue,Bronx,40.808133,-73.916589,42763146
East 140th Street,3rd Avenue,Bronx,40.811935,-73.925565,42768489
East 140th Street,Walnut Avenue,Bronx,40.804052,-73.907237,42775302
East 140th Street,Walton Avenue,Bronx,40.815119,-73.929771,42733681
East 140th Street,Willis Avenue,Bronx,40.810401,-73.921931,42761237
East 141st Street,Jackson Avenue,Bronx,40.806976,-73.911659,42743451
East 141st Street,Locust Avenue,Bronx,40.803939,-73.905478,42743495
East 141st Street,Park Avenue,Bronx,40.815063,-73.927421,42743502
East 141st Street,Powers Avenue,Bronx,40.807256,-73.912543,42743447
East 141st Street,Rider Avenue,Bronx,40.814439,-73.925955,42743507
East 141st Street,Saint Ann's Avenue,Bronx,40.80879,-73.916184,42743431
East 141st Street,3rd Avenue,Bronx,40.812384,-73.924683,42743421
East 141st Street,Wales Avenue,Bronx,40.806326,-73.909586,42743464
East 141st Street,Walnut Avenue,Bronx,40.80462,-73.90666,42743491
East 141st Street,Willis Avenue,Bronx,40.81103,-73.921468,42743425
East 142nd Street,Jackson Avenue,Bronx,40.808039,-73.911108,42764625
East 142nd Street,Morris Avenue,Bronx,40.81438,-73.924751,42735679
East 142nd Street,Powers Avenue,Bronx,40.808305,-73.911985,42760037
East 142nd Street,Rider Avenue,Bronx,40.815149,-73.925464,42775135
East 142nd Street,Saint Ann's Avenue,Bronx,40.809697,-73.915633,42763151
East 142nd Street,Southern Boulevard,Bronx,40.807151,-73.908214,42766929
East 142nd Street,3rd Avenue,Bronx,40.812864,-73.923751,42768499
East 142nd Street,Wales Avenue,Bronx,40.807452,-73.909182,42768271
East 142nd Street,Willis Avenue,Bronx,40.811652,-73.921018,42761241
East 143rd Street,East 144th Street,Bronx,40.815639,-73.924775,2795084767
East 143rd Street,Jackson Avenue,Bronx,40.808803,-73.910712,1104953194
East 143rd Street,Morris Avenue,Bronx,40.815051,-73.924259,42733951
East 143rd Street,Powers Avenue,Bronx,40.809072,-73.911592,42757457
East 143rd Street,Saint Ann's Avenue,Bronx,40.810409,-73.915187,42733966
East 143rd Street,Southern Boulevard,Bronx,40.808218,-73.907833,1931610637
East 143rd Street,3rd Avenue,Bronx,40.813322,-73.922873,42733954
East 143rd Street,Wales Avenue,Bronx,40.808423,-73.908845,1931610639
East 143rd Street,Willis Avenue,Bronx,40.812253,-73.920576,42733958
East 144th Street,Exterior Street,Bronx,40.817245,-73.930925,7557695126/7557695127
East 144th Street,Gerard Avenue,Bronx,40.817007,-73.930014,42734141
East 144th Street,Grand Concourse,Bronx,40.816547,-73.928219,42741440/2408448893
East 144th Street,Jackson Avenue,Bronx,40.809647,-73.910366,42764629
East 144th Street,Morris Avenue,Bronx,40.815439,-73.924,42735684
East 144th Street,Park Avenue,Bronx,40.816137,-73.926671,42777866
East 144th Street,Rider Avenue,Bronx,40.815717,-73.925078,42733948
East 144th Street,Saint Ann's Avenue,Bronx,40.810994,-73.914847,42763155
East 144th Street,Southern Boulevard,Bronx,40.809066,-73.907535,42766931
East 144th Street,3rd Avenue,Bronx,40.813749,-73.922051,42768504
East 144th Street,Timpson Place,Bronx,40.808895,-73.906708,42766727
East 144th Street,Wales Avenue,Bronx,40.809272,-73.908528,42768279
East 144th Street,Walton Avenue,Bronx,40.816758,-73.929026,42733686
East 144th Street,Willis Avenue,Bronx,40.812896,-73.920107,42761245
East 145th Street,Jackson Avenue,Bronx,40.810525,-73.910046,42762525
East 145th Street,Saint Ann's Avenue,Bronx,40.811651,-73.914474,42762558
East 145th Street,Southern Boulevard,Bronx,40.809937,-73.90726,42762533
East 145th Street,3rd Avenue,Bronx,40.814185,-73.921191,42762551
East 145th Street,Timpson Place,Bronx,40.809719,-73.906252,42762541
East 145th Street,Tinton Avenue,Bronx,40.809937,-73.90726,42762533
East 145th Street,Wales Avenue,Bronx,40.810141,-73.908218,42762529
East 145th Street,Willis Avenue,Bronx,40.813517,-73.919648,42761249
East 146th Street,Exterior Street,Bronx,40.817915,-73.930633,7557695121/595790186
East 146th Street,Gerard Avenue,Bronx,40.817689,-73.929755,42734146
East 146th Street,Park Avenue,Bronx,40.816776,-73.92623,42745909
East 146th Street,Saint Ann's Avenue,Bronx,40.812301,-73.914098,42745895
East 146th Street,3rd Avenue,Bronx,40.814601,-73.920392,42745889/7555037305
East 146th Street,Walton Avenue,Bronx,40.817412,-73.928717,42733689
East 146th Street,Willis Avenue,Bronx,40.814141,-73.91919,42745890
East 147th Street,Jackson Avenue,Bronx,40.811786,-73.909598,42764633
East 147th Street,Saint Ann's Avenue,Bronx,40.812963,-73.913717,42763161
East 147th Street,Southern Boulevard,Bronx,40.810883,-73.906026,42766934/6979668991
East 147th Street,3rd Avenue,Bronx,40.815088,-73.919459,42768512
East 147th Street,Timpson Place,Bronx,40.810497,-73.905078,42766744
East 147th Street,Tinton Avenue,Bronx,40.811214,-73.906855,42763797
East 147th Street,Trinity Avenue,Bronx,40.811919,-73.910252,42774215
East 147th Street,Union Avenue,Bronx,40.811007,-73.905854,6979668991
East 147th Street,Wales Avenue,Bronx,40.811399,-73.907764,42768284
East 147th Street,Willis Avenue,Bronx,40.814775,-73.918731,7564284929
East 148th Street,Morris Avenue,Bronx,40.816698,-73.923093,42735687
East 148th Street,Saint Ann's Avenue,Bronx,40.813602,-73.913347,42763165
East 148th Street,3rd Avenue,Bronx,40.815543,-73.918588,42768516
East 148th Street,Walton Avenue,Bronx,40.81845,-73.92838,6117189987
East 148th Street,Willis Avenue,Bronx,40.81533,-73.918174,42761255
East 149th Street,Exterior Street,Bronx,40.819303,-73.930214,2546166800
East 149th Street,Gerard Avenue,Bronx,40.819063,-73.929221,42734149/4207899735
East 149th Street,Grand Concourse,Bronx,40.81857,-73.927311,2408448905/42741436
East 149th Street,Jackson Avenue,Bronx,40.813243,-73.909081,42764638
East 149th Street,Melrose Avenue,Bronx,40.816148,-73.917735,42761259
East 149th Street,Morris Avenue,Bronx,40.817396,-73.922762,42735692
East 149th Street,Park Avenue,Bronx,40.818021,-73.925182,42778545
East 149th Street,Prospect Avenue,Bronx,40.812293,-73.904494,42741101
East 149th Street,River Avenue,Bronx,40.819303,-73.930214,2546166800
East 149th Street,Saint Ann's Avenue,Bronx,40.814278,-73.912957,2826899798
East 149th Street,Southern Boulevard,Bronx,40.812103,-73.904164,42766938
East 149th Street,3rd Avenue,Bronx,40.816097,-73.917582,42761265
East 149th Street,Timpson Place,Bronx,40.81152,-73.903443,42766747
East 149th Street,Tinton Avenue,Bronx,40.81267,-73.906335,42763800
East 149th Street,Trinity Avenue,Bronx,40.813438,-73.910028,42774181
East 149th Street,Union Avenue,Bronx,40.812483,-73.90542,42765248
East 149th Street,Wales Avenue,Bronx,40.812859,-73.907253,42768288
East 149th Street,Walton Avenue,Bronx,40.818818,-73.928267,42733691/8859016388
East 14th Road,West 14th Road,Queens,40.603032,-73.819971,4207935799
East 14th Street,Elm Avenue,Brooklyn,40.61751,-73.960893,42513883
East 14th Street,Gravesend Neck Road,Brooklyn,40.594648,-73.956556,42514125
East 14th Street,Irving Place,Manhattan,40.73397,-73.988789,42434352
East 14th Street,Kings Highway,Brooklyn,40.608388,-73.95916,42514101
East 14th Street,Locust Avenue,Brooklyn,40.618916,-73.961154,42514082
East 14th Street,Neptune Avenue,Brooklyn,40.583094,-73.954339,5022348047
East 14th Street,Rugby Road,Brooklyn,40.629857,-73.963223,42490062
East 14th Street,Sheepshead Bay Road,Brooklyn,40.587691,-73.955235,42514144
East 14th Street,Shore Parkway,Brooklyn,40.585176,-73.954764,42480227/598789108
East 14th Street,Union Square East,Manhattan,40.734608,-73.990315,42440721/42428493
East 14th Street,Union Square West,Manhattan,40.735204,-73.991724,42438784
East 14th Street,University Place,Manhattan,40.735204,-73.991724,42438784
East 14th Street,West 14th Street,Manhattan,40.736007,-73.993633,42440710
East 150th Street,Exterior Street,Bronx,40.820528,-73.930725,42733542
East 150th Street,Fox Street,Bronx,40.813089,-73.904183,42733591
East 150th Street,Gerard Avenue,Bronx,40.820016,-73.928848,42733551
East 150th Street,Grand Concourse,Bronx,40.819489,-73.926878,2408448896/42733563
East 150th Street,Melrose Avenue,Bronx,40.816761,-73.91746,42733530
East 150th Street,Morris Avenue,Bronx,40.818045,-73.922456,42733524
East 150th Street,Prospect Avenue,Bronx,40.813089,-73.904183,42733591
East 150th Street,River Avenue,Bronx,40.820267,-73.929751,7557695124
East 150th Street,Saint Ann's Avenue,Bronx,40.814919,-73.912587,42733606
East 150th Street,3rd Avenue,Bronx,40.816576,-73.916751,42733534
East 150th Street,Tinton Avenue,Bronx,40.813468,-73.906044,42733584
East 150th Street,Union Avenue,Bronx,40.81328,-73.905127,42733588
East 150th Street,Wales Avenue,Bronx,40.813656,-73.906965,42733581
East 150th Street,Walton Avenue,Bronx,40.8198,-73.928025,42733555
East 150th Street,Westchester Avenue,Bronx,40.816576,-73.916751,42733534
East 151st Street,Gerard Avenue,Bronx,40.821958,-73.928102,42734150
East 151st Street,Grand Concourse,Bronx,40.820051,-73.926611,42741432/2409018665
East 151st Street,Jackson Avenue,Bronx,40.81511,-73.908402,42758618
East 151st Street,Melrose Avenue,Bronx,40.817512,-73.917119,42758639
East 151st Street,Morris Avenue,Bronx,40.818796,-73.922118,42735697
East 151st Street,Park Avenue,Bronx,40.819297,-73.924042,42758635
East 151st Street,Prospect Avenue,Bronx,40.814132,-73.903809,42741106
East 151st Street,River Avenue,Bronx,40.822845,-73.928758,42758654
East 151st Street,3rd Avenue,Bronx,40.817211,-73.915991,42758642
East 151st Street,Tinton Avenue,Bronx,40.814523,-73.905674,42758628
East 151st Street,Union Avenue,Bronx,40.814328,-73.904749,42758674
East 151st Street,Wales Avenue,Bronx,40.814719,-73.90658,42758623
East 151st Street,Walton Avenue,Bronx,40.821108,-73.927483,42733694
East 152nd Street,Jackson Avenue,Bronx,40.81603,-73.908079,42764645
East 152nd Street,Kelly Street,Bronx,40.815075,-73.90347,42741110
East 152nd Street,Melrose Avenue,Bronx,40.818229,-73.91679,42776426
East 152nd Street,Prospect Avenue,Bronx,40.815075,-73.90347,42741110
East 152nd Street,3rd Avenue,Bronx,40.817703,-73.915395,42768531/42768527
East 152nd Street,Tinton Avenue,Bronx,40.815462,-73.90533,42763802
East 152nd Street,Union Avenue,Bronx,40.815274,-73.904425,5859955164
East 152nd Street,Wales Avenue,Bronx,40.815652,-73.906241,42768295
East 153rd Street,East 157th Street,Bronx,40.82667,-73.929817,42744109
East 153rd Street,Elton Avenue,Bronx,40.818462,-73.914848,42749757
East 153rd Street,Gerard Avenue,Bronx,40.823178,-73.927493,42734157
East 153rd Street,Grand Concourse,Bronx,40.821193,-73.925761,2408448891/42741423
East 153rd Street,Melrose Avenue,Bronx,40.818893,-73.916491,42749754
East 153rd Street,Morris Avenue,Bronx,40.8202,-73.921486,42735703
East 153rd Street,Park Avenue,Bronx,40.820501,-73.922675,42749748
East 153rd Street,River Avenue,Bronx,40.824065,-73.928149,42749785
East 153rd Street,Ruppert Place,Bronx,40.82667,-73.929817,42744109
East 153rd Street,3rd Avenue,Bronx,40.818452,-73.914536,2912071211/42749766
East 153rd Street,Walton Avenue,Bronx,40.822398,-73.926911,42733701
East 154th Street,Elton Avenue,Bronx,40.819096,-73.914557,42780968
East 154th Street,Melrose Avenue,Bronx,40.819527,-73.916201,42776431
East 154th Street,3rd Avenue,Bronx,40.818956,-73.914031,42768535
East 155th Street,Elton Avenue,Bronx,40.819746,-73.91426,42776241
East 155th Street,Melrose Avenue,Bronx,40.820175,-73.915902,42776237
East 155th Street,Prospect Avenue,Bronx,40.816318,-73.90301,42735942
East 155th Street,3rd Avenue,Bronx,40.819542,-73.91352,42768536
East 155th Street,Union Avenue,Bronx,40.816514,-73.904,42765268
East 156th Street,Elton Avenue,Bronx,40.820406,-73.913959,42760883
East 156th Street,Forest Avenue,Bronx,40.818158,-73.906242,42760918
East 156th Street,Fox Street,Bronx,40.81542,-73.898475,42756231
East 156th Street,Garrison Avenue,Bronx,40.813558,-73.895291,42756281
East 156th Street,Grand Concourse,Bronx,40.823459,-73.924404,2408448920/42741420/6224283287
East 156th Street,Hewitt Place,Bronx,40.817182,-73.90148,42746857
East 156th Street,Jackson Avenue,Bronx,40.81834,-73.906997,42760913
East 156th Street,Kelly Street,Bronx,40.81629,-73.899966,42760943
East 156th Street,Leggett Avenue,Bronx,40.816921,-73.901047,596366437
East 156th Street,Melrose Avenue,Bronx,40.820831,-73.915608,42760879
East 156th Street,Morris Avenue,Bronx,40.822063,-73.92041,42735716
East 156th Street,Prospect Avenue,Bronx,40.81737,-73.902579,42741087
East 156th Street,Saint Ann's Avenue,Bronx,40.819225,-73.910612,2827501290
East 156th Street,Southern Boulevard,Bronx,40.814936,-73.897645,42760950
East 156th Street,3rd Avenue,Bronx,40.820133,-73.913063,42760885
East 156th Street,Tinton Avenue,Bronx,40.817879,-73.905008,42760923
East 156th Street,Trinity Avenue,Bronx,40.818538,-73.907823,42760909
East 156th Street,Truxton Street,Bronx,40.812336,-73.892371,42760969
East 156th Street,Union Avenue,Bronx,40.817579,-73.903593,42760928
East 156th Street,Westchester Avenue,Bronx,40.817925,-73.905313,42760447
East 156th Street,Worthen Street,Bronx,40.812071,-73.891674,42750254
