SPECIFIC_MATERIAL_TYPE,SOURCE_DESCRIPTION,STANDARD_REFERENCE,CREATOR,ITEM_PAGE_PLATE,IMAGE_Permalink,DIGITAL_ID,SOURCE,LOCATION,ALTERNATE_TITLE,PUBLISHED_DATE,RECORD_ID,Borough,Address,Full Address,IMAGE_TITLE,IMG_URL,CREATED_DATE,DEPICTED_DATE,MEDIUM,ITEM_PHYSICAL_DESCRIPTION,CREATED_DATES,ALTERNATE_SOURCE_TITLE
Photographs,335 photographs : b&w ; 11 x 16 cm.-11 x 17 cm.,,"Sperr, Percy Loomis,1890-1964--Photographer",A036,http://digitalgallery.nypl.org/nypldigital/id?485992,485992,"[Collection of photographs of New York City, 1931-1942.]","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,288081,", Manhattan","10th Avenue at 26th Street, Northeast side to , Manhattan","10th Avenue at 26th Street, Northeast side to , Manhattan, NY","10th Avenue at 26th Street, Northeast side to , Manhattan",http://images.nypl.org/index.php?id=485992&t=w,15293,,Gelatin silver prints,,,
,,1427-A2; 1427-A1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?733556f,733556f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",[Manhattan: 10th Avenue.],,423376,,,"10th Avenue, Manhattan, N.Y.",West Side Improvement Project.,http://images.nypl.org/index.php?id=733556f&t=w,1936,,,,,
Photographs,1696 photographs : b&w and col. ; various sizes,,,S1185,http://digitalgallery.nypl.org/nypldigital/id?1509705,1509705,"Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Brooklyn","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,9/27/41,772715,", Manhattan","10th Street - Sixth Avenue, northwest corner","10th Street - Sixth Avenue, northwest corner, Manhattan, NY","10th Street - Sixth Avenue, northwest corner",http://images.nypl.org/index.php?id=1509705&t=w,,,,,,
,,1384-E1; 1384-E3; 1384-E2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?732557f,732557f,"Photographic views of New York City, 1870's-1970's / Topics","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy","[Manhattan: 10th Street (East).];)  

							

								[Rubin Fish Market.]",,422377,,,"10th Street (East)  , Manhattan, N.Y.",Occupations - Peddlers - Shoes - [Lower east side.],http://images.nypl.org/index.php?id=732557f&t=w,"1930?; 

							

								1934",,,,,
Photographs,1696 photographs : b&w and col. ; various sizes,,,S0712,http://digitalgallery.nypl.org/nypldigital/id?1507723,1507723,"Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",Grace Church,c. 1930,771724,", Manhattan",10th Street (East) - Broadway,"10th Street (East) - Broadway, Manhattan, NY",10th Street (East) - Broadway,http://images.nypl.org/index.php?id=1507723&t=w,,,,,,
Photographs,1696 photographs : b&w and col. ; various sizes,,,S0710,http://digitalgallery.nypl.org/nypldigital/id?1507719,1507719,"Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",St. Mark's churchyard (statue),1951,771722,", Manhattan",10th Street (East) - Second Avenue,"10th Street (East) - Second Avenue, Manhattan, NY",10th Street (East) - Second Avenue,http://images.nypl.org/index.php?id=1507719&t=w,,,,,,
,,0443-A6,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711018f,711018f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400809,Manhattan,10th Street (East) & Avenue A,"10th Street (East) & Avenue A, Manhattan, NY",Manhattan: 10th Street (East) - Avenue A,http://images.nypl.org/index.php?id=711018f&t=w,1934,,,,,
,,0443-C2; 0443-C1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711024f,711024f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400815,Manhattan,10th Street (East) & Avenue A,"10th Street (East) & Avenue A, Manhattan, NY",Manhattan: 10th Street (East) - Avenue A,http://images.nypl.org/index.php?id=711024f&t=w,1934,,,,,
,,0443-B1; 0443-B4; 0443-B3; 0443-B2,,,http://digitalgallery.nypl.org/nypldigital/id?711019f,711019f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400810,Manhattan,10th Street (East) & Avenue B,"10th Street (East) & Avenue B, Manhattan, NY",Manhattan: 10th Street (East) - Avenue B,http://images.nypl.org/index.php?id=711019f&t=w,,,,,,
,,0443-C3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711025f,711025f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400816,Manhattan,10th Street (East) & Avenue B,"10th Street (East) & Avenue B, Manhattan, NY",Manhattan: 10th Street (East) - Avenue B,http://images.nypl.org/index.php?id=711025f&t=w,,,,,,
,,0443-C4,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711026f,711026f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400817,Manhattan,10th Street (East) & Avenue C,"10th Street (East) & Avenue C, Manhattan, NY",Manhattan: 10th Street (East) - Avenue C,http://images.nypl.org/index.php?id=711026f&t=w,,,,,,
,,0443-B8,"Brown Brothers (New York, N.Y.)--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711023f,711023f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400814,Manhattan,10th Street (East) & Broadway,"10th Street (East) & Broadway, Manhattan, NY",Manhattan: 10th Street (East) - Broadway,http://images.nypl.org/index.php?id=711023f&t=w,,,,,,
,,0443-A4,,,http://digitalgallery.nypl.org/nypldigital/id?711016f,711016f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400807,Manhattan,10th Street (East) & Dry Dock Street,"10th Street (East) & Dry Dock Street, Manhattan, NY",Manhattan: 10th Street (East) - Dry Dock Street,http://images.nypl.org/index.php?id=711016f&t=w,1936,,,,,
Photographs,1696 photographs : b&w and col. ; various sizes,,,S0711,http://digitalgallery.nypl.org/nypldigital/id?1507721,1507721,"Photographic views of New York City, 1870's-1970's, from the collections of the New York Public Library. Supplement.  / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,771723,", Manhattan",10th Street (East) #48-50,"10th Street (East) #48-50, Manhattan, NY",10th Street (East) #48-50,http://images.nypl.org/index.php?id=1507721&t=w,,,,,,
,,0443-D6,,,http://digitalgallery.nypl.org/nypldigital/id?711033f,711033f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",[271 West 10th Street ; Empire Brewery.],,400824,Manhattan,10th Street (West) & [Greenwich and Washington Streets],"10th Street (West) & [Greenwich and Washington Streets], Manhattan, NY",Manhattan: 10th Street (West) - [Greenwich and Washington Streets],http://images.nypl.org/index.php?id=711033f&t=w,,,,,,
,,0443-F2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711040f,711040f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400831,Manhattan,10th Street (West) & 5th Avenue,"10th Street (West) & 5th Avenue, Manhattan, NY",Manhattan: 10th Street (West) - 5th Avenue,http://images.nypl.org/index.php?id=711040f&t=w,1938,,,,,
,,0443-C5,,,http://digitalgallery.nypl.org/nypldigital/id?711027f,711027f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400818,Manhattan,10th Street (West) & 6th Avenue,"10th Street (West) & 6th Avenue, Manhattan, NY",Manhattan: 10th Street (West) - 6th Avenue,http://images.nypl.org/index.php?id=711027f&t=w,,,,,,
,,0443-D1,,,http://digitalgallery.nypl.org/nypldigital/id?711029f,711029f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400820,Manhattan,10th Street (West) & 6th Avenue,"10th Street (West) & 6th Avenue, Manhattan, NY",Manhattan: 10th Street (West) - 6th Avenue,http://images.nypl.org/index.php?id=711029f&t=w,1922,,,,,
,,0444-A1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711041f,711041f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400832,Manhattan,10th Street (West) & 6th Avenue,"10th Street (West) & 6th Avenue, Manhattan, NY",Manhattan: 10th Street (West) - 6th Avenue,http://images.nypl.org/index.php?id=711041f&t=w,,,,,,
,,0444-A2,,,http://digitalgallery.nypl.org/nypldigital/id?711042f,711042f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400833,Manhattan,10th Street (West) & 6th Avenue,"10th Street (West) & 6th Avenue, Manhattan, NY",Manhattan: 10th Street (West) - 6th Avenue,http://images.nypl.org/index.php?id=711042f&t=w,,,,,,
,,0443-D5; 0443-D4,,,http://digitalgallery.nypl.org/nypldigital/id?711032f,711032f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400823,Manhattan,10th Street (West) & Bleecker Street,"10th Street (West) & Bleecker Street, Manhattan, NY",Manhattan: 10th Street (West) - Bleecker Street,http://images.nypl.org/index.php?id=711032f&t=w,,,,,,
,,0443-D2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711030f,711030f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400821,Manhattan,10th Street (West) & Christopher Street,"10th Street (West) & Christopher Street, Manhattan, NY",Manhattan: 10th Street (West) - Christopher Street,http://images.nypl.org/index.php?id=711030f&t=w,1930,,,,,
,,0444-B1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711045f,711045f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400836,Manhattan,10th Street (West) & Greenwich Avenue,"10th Street (West) & Greenwich Avenue, Manhattan, NY",Manhattan: 10th Street (West) - Greenwich Avenue,http://images.nypl.org/index.php?id=711045f&t=w,,,,,,
,,0443-E1,,,http://digitalgallery.nypl.org/nypldigital/id?711034f,711034f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400825,Manhattan,10th Street (West) & Greenwich Street,"10th Street (West) & Greenwich Street, Manhattan, NY",Manhattan: 10th Street (West) - Greenwich Street,http://images.nypl.org/index.php?id=711034f&t=w,,,,,,
,,0444-A5; 0444-A4,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711044f,711044f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400835,Manhattan,10th Street (West) & Greenwich Street,"10th Street (West) & Greenwich Street, Manhattan, NY",Manhattan: 10th Street (West) - Greenwich Street,http://images.nypl.org/index.php?id=711044f&t=w,1941,,,,,
,,0444-D5,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711057f,711057f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400848,Manhattan,10th Street (West) & Hudson Street,"10th Street (West) & Hudson Street, Manhattan, NY",Manhattan: 10th Street (West) - Hudson Street,http://images.nypl.org/index.php?id=711057f&t=w,1932,,,,,
,,0443-C6,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711028f,711028f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400819,Manhattan,10th Street (West) & Patchin Place,"10th Street (West) & Patchin Place, Manhattan, NY",Manhattan: 10th Street (West) - Patchin Place,http://images.nypl.org/index.php?id=711028f&t=w,1930,,,,,
,,0101-C2; 0101-C1,,,http://digitalgallery.nypl.org/nypldigital/id?702512f,702512f,"Photographic views of New York City, 1870's-1970's / Brooklyn","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,379225,Brooklyn,10th Street (West) & Surf Avenue,"10th Street (West) & Surf Avenue, Brooklyn, NY",Brooklyn: 10th Street (West) - Surf Avenue,http://images.nypl.org/index.php?id=702512f&t=w,"1923; 

							

								1924",,,,,
,,0101-C3,,,http://digitalgallery.nypl.org/nypldigital/id?702513f,702513f,"Photographic views of New York City, 1870's-1970's / Brooklyn","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,379227,Brooklyn,10th Street (West) & Surf Avenue,"10th Street (West) & Surf Avenue, Brooklyn, NY",Brooklyn: 10th Street (West) - Surf Avenue,http://images.nypl.org/index.php?id=702513f&t=w,1924,,,,,
,,0443-E2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711035f,711035f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400826,Manhattan,10th Street (West) & Washington Street,"10th Street (West) & Washington Street, Manhattan, NY",Manhattan: 10th Street (West) - Washington Street,http://images.nypl.org/index.php?id=711035f&t=w,1930,,,,,
,,0443-E3,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711036f,711036f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400827,Manhattan,10th Street (West) & Washington Street,"10th Street (West) & Washington Street, Manhattan, NY",Manhattan: 10th Street (West) - Washington Street,http://images.nypl.org/index.php?id=711036f&t=w,1933,,,,,
,,0444-D1,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711054f,711054f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400845,Manhattan,10th Street (West) & Washington Street,"10th Street (West) & Washington Street, Manhattan, NY",Manhattan: 10th Street (West) - Washington Street,http://images.nypl.org/index.php?id=711054f&t=w,1930,,,,,
,,0444-D3; 0444-D2,"Sperr, Percy Loomis,1890-1964--Photographer",,http://digitalgallery.nypl.org/nypldigital/id?711055f,711055f,"Photographic views of New York City, 1870's-1970's / Manhattan","Stephen A. Schwarzman Building/Irma and Paul Milstein Division of United States History, Local History and Genealogy",,,400846,Manhattan,10th Street (West) & Washington Street,"10th Street (West) & Washington Street, Manhattan, NY",Manhattan: 10th Street (West) - Washington Street,http://images.nypl.org/index.php?id=711055f&t=w,1930,,,,,
